,R,G,B
train_502,54.87388610839844,63.5908203125,47.0970458984375
train_503,61.47755432128906,71.45660400390625,60.8741455078125
train_504,104.64521789550781,115.19125366210938,111.85218811035156
train_505,32.42616271972656,43.39134216308594,42.4052734375
train_506,70.22816467285156,83.91903686523438,72.39608764648438
train_507,117.97210693359375,130.74302673339844,124.63883972167969
train_508,39.59344482421875,53.66192626953125,48.13067626953125
train_509,60.731903076171875,73.28932189941406,68.91404724121094
train_510,96.18916320800781,109.09056091308594,101.01217651367188
train_511,93.13270568847656,99.56832885742188,81.74449157714844
train_512,58.95906066894531,67.44668579101562,59.96693420410156
train_513,70.27861022949219,83.14134216308594,71.03378295898438
train_514,42.31048583984375,56.99461364746094,49.863555908203125
train_515,59.913726806640625,64.935546875,58.599273681640625
train_516,102.72323608398438,97.298828125,78.47689819335938
train_517,85.11898803710938,95.09407043457031,88.33796691894531
train_518,156.8627471923828,145.937744140625,125.67445373535156
train_519,55.43266296386719,68.89089965820312,61.86323547363281
train_520,55.18408203125,70.00114440917969,63.437408447265625
train_521,83.16928100585938,88.64759826660156,70.74992370605469
train_522,84.76277160644531,77.14347839355469,66.484619140625
train_523,118.70744323730469,125.97615051269531,114.20147705078125
train_524,70.33694458007812,81.36688232421875,81.60137939453125
train_525,97.95535278320312,106.16267395019531,82.69973754882812
train_526,89.43534851074219,92.69444274902344,72.1715087890625
train_527,57.34844970703125,66.6328125,59.2354736328125
train_528,38.88053894042969,52.728424072265625,52.696319580078125
train_529,61.190704345703125,76.72334289550781,74.13201904296875
train_530,54.74420166015625,67.35005187988281,57.59831237792969
train_531,58.31785583496094,66.71003723144531,62.811981201171875
train_532,136.4674835205078,135.410888671875,127.196533203125
train_533,135.50274658203125,129.31214904785156,108.81820678710938
train_534,163.85931396484375,144.8148193359375,125.78782653808594
train_535,42.94549560546875,56.50544738769531,44.88236999511719
train_536,54.99560546875,81.166748046875,84.46986389160156
train_537,44.43583679199219,60.43597412109375,56.8797607421875
train_538,30.357757568359375,44.97135925292969,36.06719970703125
train_539,89.38926696777344,92.56001281738281,73.84007263183594
train_540,91.56248474121094,93.29205322265625,76.31805419921875
train_541,92.34776306152344,102.87295532226562,91.63407897949219
train_542,44.42237854003906,56.694549560546875,51.78031921386719
train_543,30.053695678710938,47.89015197753906,43.05076599121094
train_544,61.85545349121094,75.77839660644531,67.7333984375
train_545,31.786102294921875,43.40077209472656,28.995590209960938
train_546,102.51644897460938,98.42745971679688,88.59648132324219
train_547,62.63612365722656,63.29283142089844,55.181915283203125
train_548,33.344696044921875,45.78752136230469,39.333953857421875
train_549,89.2784423828125,84.94371032714844,71.12176513671875
train_550,79.14334106445312,96.79142761230469,92.33120727539062
train_551,42.23316955566406,52.560302734375,40.64952087402344
train_552,38.49809265136719,52.106201171875,39.07984924316406
train_553,123.92436218261719,118.72451782226562,99.2320556640625
train_554,117.01835632324219,118.68350219726562,106.81416320800781
train_555,45.430908203125,57.481231689453125,50.98675537109375
train_556,68.00872802734375,73.62466430664062,63.78263854980469
train_557,103.06565856933594,109.18798828125,106.10542297363281
train_558,37.6275634765625,53.25263977050781,38.87971496582031
train_559,44.96928405761719,62.90130615234375,57.98638916015625
train_560,54.51289367675781,66.46095275878906,60.96234130859375
train_561,46.86604309082031,60.73869323730469,58.272216796875
train_562,116.38250732421875,120.24234008789062,102.0355224609375
train_563,44.14222717285156,53.67750549316406,48.09832763671875
train_564,83.0245361328125,90.03117370605469,70.00212097167969
train_565,101.15559387207031,92.48101806640625,82.49951171875
train_566,47.4957275390625,55.264801025390625,42.20787048339844
train_567,110.22346496582031,116.60102844238281,105.24473571777344
train_568,60.50932312011719,79.33224487304688,72.33001708984375
train_569,134.75595092773438,144.24853515625,141.10604858398438
train_570,129.6032257080078,115.70695495605469,101.98794555664062
train_571,140.55514526367188,145.9290771484375,136.299072265625
train_572,53.33436584472656,66.30924987792969,60.91667175292969
train_573,53.45057678222656,68.92082214355469,64.37721252441406
train_574,119.56561279296875,124.0614013671875,111.68247985839844
train_575,37.029266357421875,51.27119445800781,43.63136291503906
train_576,61.705902099609375,75.92337036132812,67.03047180175781
train_577,51.3280029296875,62.56327819824219,49.50450134277344
train_578,53.82102966308594,66.38932800292969,59.311798095703125
train_579,105.32298278808594,110.69261169433594,104.05599975585938
train_580,50.56752014160156,69.16450500488281,70.62078857421875
train_581,146.01661682128906,142.4697723388672,134.03330993652344
train_582,165.2476806640625,168.62298583984375,161.45880126953125
train_583,72.10508728027344,78.16484069824219,68.35372924804688
train_584,89.22027587890625,93.7760009765625,74.3809814453125
train_585,101.36515808105469,96.5347900390625,80.88890075683594
train_586,20.725479125976562,32.716461181640625,22.702346801757812
train_587,46.852294921875,59.75395202636719,51.67893981933594
train_588,54.89411926269531,64.49345397949219,55.7987060546875
train_589,105.35394287109375,93.7066650390625,68.51934814453125
train_590,111.28144836425781,116.50160217285156,101.59848022460938
train_591,37.92131042480469,53.92015075683594,41.01084899902344
train_592,27.303359985351562,44.285552978515625,41.806060791015625
train_593,35.13450622558594,48.18495178222656,47.02000427246094
train_594,29.913162231445312,36.72259521484375,26.506240844726562
train_595,124.10281372070312,116.45408630371094,104.84063720703125
train_596,38.854766845703125,53.98149108886719,51.17326354980469
train_597,80.1251220703125,93.51551818847656,77.48486328125
train_598,87.053466796875,95.76516723632812,85.24900817871094
train_599,79.8414306640625,78.98768615722656,68.13542175292969
train_600,55.756561279296875,63.89337158203125,52.71464538574219
train_601,148.7567138671875,156.3375701904297,152.30026245117188
train_602,66.42521667480469,82.94081115722656,83.32473754882812
train_603,49.25828552246094,66.94467163085938,49.70246887207031
train_604,66.94210815429688,63.17887878417969,43.71563720703125
train_605,51.735595703125,58.71510314941406,46.42460632324219
train_606,37.889923095703125,48.47743225097656,44.23297119140625
train_607,75.13568115234375,83.44981384277344,77.05642700195312
train_608,68.69468688964844,74.13885498046875,64.83615112304688
train_609,107.9014892578125,113.01438903808594,102.2802734375
train_610,60.08549499511719,65.68702697753906,50.38844299316406
train_611,41.03028869628906,52.68446350097656,47.70851135253906
train_612,56.24424743652344,74.03144836425781,61.77992248535156
train_613,123.52980041503906,117.34376525878906,101.47108459472656
train_614,133.1319122314453,128.96717834472656,121.61898803710938
train_615,81.52809143066406,94.56973266601562,89.28617858886719
train_616,33.50971984863281,50.199981689453125,37.580108642578125
train_617,69.96987915039062,82.73716735839844,73.74032592773438
train_618,51.057220458984375,64.62327575683594,62.857513427734375
train_619,140.2898712158203,127.89070129394531,110.086181640625
train_620,74.71853637695312,88.71786499023438,80.18522644042969
train_621,71.40104675292969,84.8360595703125,77.85993957519531
train_622,31.235687255859375,46.55108642578125,38.27571105957031
train_623,137.70777893066406,138.293701171875,125.21470642089844
train_624,47.795013427734375,61.78558349609375,55.43952941894531
train_625,135.79852294921875,143.02520751953125,136.22744750976562
train_626,60.89048767089844,65.20816040039062,55.309600830078125
train_627,47.17716979980469,58.94712829589844,56.31263732910156
train_628,61.02906799316406,61.79888916015625,54.85865783691406
train_629,43.81219482421875,57.3306884765625,51.64204406738281
train_630,45.916717529296875,53.65167236328125,49.915313720703125
train_631,124.19194030761719,121.83551025390625,99.72923278808594
train_632,82.55436706542969,79.93605041503906,65.09475708007812
train_633,96.39189147949219,101.79029846191406,89.42926025390625
train_634,123.45965576171875,125.68621826171875,108.93801879882812
train_635,59.55656433105469,72.98970031738281,71.16615295410156
train_636,46.53948974609375,59.47972106933594,53.6451416015625
train_637,47.37467956542969,60.69688415527344,54.828857421875
train_638,55.49461364746094,69.92178344726562,61.5020751953125
train_639,39.858917236328125,50.60060119628906,52.59529113769531
train_640,39.442230224609375,50.12115478515625,48.194976806640625
train_641,38.535308837890625,52.74891662597656,41.78437805175781
train_642,45.19352722167969,48.21220397949219,38.72511291503906
train_643,84.879150390625,91.4544677734375,69.1129150390625
train_644,46.420745849609375,57.39762878417969,47.24627685546875
train_645,156.10862731933594,132.8040008544922,113.84814453125
train_646,136.16346740722656,141.87979125976562,135.554443359375
train_647,94.42823791503906,104.41966247558594,98.83091735839844
train_648,74.92497253417969,78.89527893066406,72.80633544921875
train_649,61.34136962890625,76.48321533203125,71.6273193359375
train_650,151.20982360839844,155.21800231933594,146.96705627441406
train_651,47.10856628417969,61.635101318359375,53.8497314453125
train_652,33.50633239746094,50.5606689453125,38.53541564941406
train_653,79.7462158203125,83.9013671875,72.1109619140625
train_654,102.32156372070312,110.69667053222656,98.63287353515625
train_655,36.48979187011719,46.555511474609375,42.53431701660156
train_656,70.48585510253906,74.87721252441406,62.144927978515625
train_657,80.8770751953125,81.82447814941406,67.47944641113281
train_658,31.942001342773438,46.57383728027344,36.984344482421875
train_659,37.94599914550781,43.168487548828125,31.244827270507812
train_660,40.908447265625,47.728607177734375,44.35577392578125
train_661,153.84471130371094,156.36148071289062,140.16883850097656
train_662,37.89906311035156,50.367340087890625,41.50096130371094
train_663,50.67823791503906,62.63768005371094,58.79719543457031
train_664,35.183807373046875,44.31394958496094,42.50634765625
train_665,57.404541015625,67.79682922363281,55.978729248046875
train_666,70.92042541503906,73.3553466796875,61.443695068359375
train_667,35.0909423828125,42.32566833496094,28.4637451171875
train_668,57.77488708496094,72.44284057617188,67.04498291015625
train_669,54.811187744140625,67.487548828125,60.24369812011719
train_670,72.41603088378906,88.25189208984375,81.07249450683594
train_671,61.67625427246094,67.57704162597656,58.99143981933594
train_672,128.1023712158203,128.38790893554688,97.91465759277344
train_673,66.157958984375,81.26203918457031,81.35671997070312
train_674,82.93986511230469,83.31524658203125,66.94692993164062
train_675,78.43443298339844,86.62568664550781,79.42579650878906
train_676,67.22567749023438,83.24519348144531,67.32058715820312
train_677,119.96026611328125,121.20683288574219,106.60417175292969
train_678,152.783203125,146.17263793945312,119.89418029785156
train_679,34.77354431152344,48.87364196777344,51.41510009765625
train_680,103.37869262695312,101.52786254882812,89.66920471191406
train_681,38.53602600097656,46.08575439453125,28.9857177734375
train_682,42.01609802246094,54.80458068847656,46.79780578613281
train_683,60.39759826660156,69.1619873046875,60.13401794433594
train_684,87.49090576171875,96.2884521484375,89.32060241699219
train_685,47.79095458984375,60.47538757324219,52.11927795410156
train_686,64.21122741699219,77.6778564453125,68.35220336914062
train_687,31.42095947265625,49.09284973144531,42.83695983886719
train_688,188.85020446777344,190.69418334960938,180.9971160888672
train_689,57.926849365234375,72.83029174804688,65.81240844726562
train_690,110.48245239257812,120.86734008789062,115.70579528808594
